SEQ='C '     NUCCHG=42                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 523528949.8   NPRNTI= 5   NPRNTF=15
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
             3.90E-22  2.58E-22  1.74E-22  1.07E-22  4.96E-23  2.53E-23  1.20E-23  4.07E-24  1.70E-24
     8       1.61E-18  1.14E-18  7.25E-19  5.15E-19  3.68E-19  2.39E-19  1.76E-19  1.32E-19  9.09E-20  6.70E-20
             4.63E-20  2.45E-20  1.34E-20  6.57E-21  2.25E-21  9.19E-22  3.58E-22  9.75E-23  3.56E-23
     9       3.45E-18  2.44E-18  1.54E-18  1.09E-18  7.78E-19  4.98E-19  3.57E-19  2.56E-19  1.57E-19  1.01E-19
             5.91E-20  2.44E-20  1.11E-20  4.63E-21  1.33E-21  4.95E-22  1.80E-22  4.64E-23  1.65E-23
    10       1.79E-18  1.27E-18  8.01E-19  5.65E-19  3.98E-19  2.48E-19  1.71E-19  1.14E-19  6.03E-20  3.35E-20
             1.67E-20  5.69E-21  2.30E-21  8.80E-22  2.35E-22  8.47E-23  3.02E-23  7.70E-24  2.73E-24
    11       4.27E-22  3.03E-22  1.94E-22  1.39E-22  1.02E-22  7.15E-23  5.80E-23  5.01E-23  4.38E-23  3.90E-23
             3.27E-23  2.28E-23  1.56E-23  9.71E-24  4.52E-24  2.31E-24  1.09E-24  3.72E-25  1.55E-25
    12       7.46E-20  5.29E-20  3.39E-20  2.44E-20  1.79E-20  1.25E-20  1.01E-20  8.62E-21  7.15E-21  5.88E-21
             4.38E-21  2.45E-21  1.37E-21  6.79E-22  2.34E-22  9.61E-23  3.75E-23  1.02E-23  3.73E-24
    13       1.79E-19  1.27E-19  8.10E-20  5.83E-20  4.26E-20  2.94E-20  2.32E-20  1.88E-20  1.37E-20  9.78E-21
             6.12E-21  2.68E-21  1.24E-21  5.26E-22  1.52E-22  5.69E-23  2.07E-23  5.35E-24  1.90E-24
    14       1.39E-19  9.86E-20  6.29E-20  4.50E-20  3.26E-20  2.18E-20  1.64E-20  1.22E-20  7.52E-21  4.57E-21
             2.42E-21  8.68E-22  3.58E-22  1.39E-22  3.73E-23  1.35E-23  4.82E-24  1.23E-24  4.36E-25
    16       1.50E-23  1.08E-23  7.11E-24  5.38E-24  4.33E-24  3.83E-24  4.05E-24  4.64E-24  5.40E-24  5.45E-24
             4.91E-24  3.57E-24  2.48E-24  1.55E-24  7.25E-25  3.70E-25  1.76E-25  5.98E-26  2.49E-26
    17       2.66E-21  1.91E-21  1.26E-21  9.59E-22  7.78E-22  6.96E-22  7.41E-22  8.42E-22  9.30E-22  8.68E-22
             6.94E-22  4.07E-22  2.31E-22  1.16E-22  4.01E-23  1.65E-23  6.45E-24  1.76E-24  6.43E-25
    18       6.40E-21  4.59E-21  3.04E-21  2.31E-21  1.88E-21  1.67E-21  1.74E-21  1.87E-21  1.80E-21  1.46E-21
             9.84E-22  4.52E-22  2.14E-22  9.16E-23  2.68E-23  1.00E-23  3.66E-24  9.45E-25  3.37E-25
    19       5.76E-21  4.13E-21  2.73E-21  2.07E-21  1.67E-21  1.43E-21  1.40E-21  1.36E-21  1.09E-21  7.47E-22
             4.27E-22  1.61E-22  6.79E-23  2.66E-23  7.21E-24  2.61E-24  9.36E-25  2.39E-25  8.46E-26
    22       2.01E-26  1.67E-26  1.71E-26  2.49E-26  5.00E-26  1.56E-25  3.42E-25  6.24E-25  9.93E-25  1.12E-24
             1.06E-24  7.91E-25  5.53E-25  3.47E-25  1.63E-25  8.31E-26  3.95E-26  1.34E-26  5.61E-27
    23       1.94E-24  1.71E-24  2.05E-24  3.56E-24  8.34E-24  2.90E-23  6.49E-23  1.17E-22  1.77E-22  1.84E-22
             1.55E-22  9.38E-23  5.37E-23  2.71E-23  9.43E-24  3.89E-24  1.52E-24  4.15E-25  1.52E-25
    24       2.26E-24  2.17E-24  3.25E-24  6.87E-24  1.84E-23  6.79E-23  1.50E-22  2.55E-22  3.37E-22  3.05E-22
             2.18E-22  1.04E-22  4.99E-23  2.15E-23  6.31E-24  2.37E-24  8.65E-25  2.24E-25  7.97E-26
    25       1.46E-24  1.49E-24  2.56E-24  5.92E-24  1.65E-23  5.95E-23  1.23E-22  1.88E-22  2.07E-22  1.60E-22
             9.76E-23  3.85E-23  1.65E-23  6.50E-24  1.77E-24  6.43E-25  2.31E-25  5.88E-26  2.09E-26

   INREP
   -----
     3       1.78E-16  1.26E-16  7.96E-17  5.62E-17  3.97E-17  2.50E-17  1.75E-17  1.21E-17  7.24E-18  4.68E-18
             2.84E-18  1.30E-18  6.56E-19  3.04E-19  9.90E-20  3.97E-20  1.53E-20  4.14E-21  1.51E-21
     4       6.86E-18  4.86E-18  3.07E-18  2.18E-18  1.55E-18  9.87E-19  7.05E-19  5.02E-19  3.09E-19  2.02E-19
             1.23E-19  5.49E-20  2.69E-20  1.22E-20  3.85E-21  1.52E-21  5.79E-22  1.55E-22  5.63E-23
     5       3.93E-19  2.79E-19  1.78E-19  1.28E-19  9.32E-20  6.38E-20  4.97E-20  3.97E-20  2.84E-20  2.03E-20
             1.30E-20  6.02E-21  2.98E-21  1.35E-21  4.27E-22  1.68E-22  6.40E-23  1.71E-23  6.21E-24
     6       1.48E-20  1.06E-20  7.04E-21  5.35E-21  4.33E-21  3.81E-21  3.89E-21  4.08E-21  3.83E-21  3.09E-21
             2.11E-21  1.02E-21  5.15E-22  2.35E-22  7.47E-23  2.95E-23  1.12E-23  3.00E-24  1.09E-24
     7       5.67E-24  5.39E-24  7.87E-24  1.64E-23  4.33E-23  1.56E-22  3.38E-22  5.63E-22  7.24E-22  6.52E-22
             4.73E-22  2.37E-22  1.21E-22  5.54E-23  1.77E-23  6.97E-24  2.65E-24  7.10E-25  2.57E-25

                                                                                     --------------------------
                                                                                     PRTF=14  LVLPRT= (2P  0.5)
   ILREP
   -----
     4       1.78E-19  1.26E-19  7.96E-20  5.63E-20  4.00E-20  2.55E-20  1.83E-20  1.32E-20  8.79E-21  6.52E-21
             4.79E-21  3.03E-21  2.00E-21  1.23E-21  5.67E-22  2.88E-22  1.37E-22  4.65E-23  1.94E-23
     5       2.14E-17  1.52E-17  9.59E-18  6.79E-18  4.81E-18  3.05E-18  2.17E-18  1.54E-18  9.71E-19  6.67E-19
             4.36E-19  2.20E-19  1.18E-19  5.72E-20  1.94E-20  7.91E-21  3.08E-21  8.37E-22  3.05E-22
     6       4.84E-17  3.42E-17  2.16E-17  1.52E-17  1.07E-17  6.71E-18  4.65E-18  3.16E-18  1.79E-18  1.09E-18
             6.02E-19  2.38E-19  1.06E-19  4.37E-20  1.24E-20  4.61E-21  1.67E-21  4.31E-22  1.53E-22
     7       5.06E-21  3.58E-21  2.27E-21  1.62E-21  1.16E-21  7.58E-22  5.64E-22  4.33E-22  3.20E-22  2.58E-22
             2.04E-22  1.37E-22  9.22E-23  5.72E-23  2.66E-23  1.36E-23  6.43E-24  2.19E-24  9.13E-25
     8       5.19E-19  3.67E-19  2.33E-19  1.66E-19  1.18E-19  7.72E-20  5.70E-20  4.30E-20  3.02E-20  2.25E-20
             1.57E-20  8.41E-21  4.61E-21  2.28E-21  7.80E-22  3.20E-22  1.25E-22  3.40E-23  1.24E-23
     9       1.20E-18  8.52E-19  5.40E-19  3.83E-19  2.72E-19  1.75E-19  1.26E-19  9.10E-20  5.69E-20  3.70E-20
             2.18E-20  9.08E-21  4.14E-21  1.73E-21  4.99E-22  1.86E-22  6.76E-23  1.74E-23  6.21E-24
    10       3.20E-19  2.26E-19  1.43E-19  1.01E-19  7.11E-20  4.45E-20  3.07E-20  2.06E-20  1.11E-20  6.20E-21
             3.11E-21  1.07E-21  4.33E-22  1.66E-22  4.43E-23  1.60E-23  5.71E-24  1.45E-24  5.15E-25
    11       2.27E-22  1.61E-22  1.03E-22  7.47E-23  5.51E-23  3.91E-23  3.23E-23  2.88E-23  2.62E-23  2.39E-23
             2.05E-23  1.45E-23  9.99E-24  6.25E-24  2.92E-24  1.49E-24  7.09E-25  2.41E-25  1.01E-25
    12       2.08E-20  1.47E-20  9.45E-21  6.83E-21  5.04E-21  3.57E-21  2.95E-21  2.58E-21  2.23E-21  1.88E-21
             1.42E-21  8.09E-22  4.54E-22  2.27E-22  7.84E-23  3.23E-23  1.26E-23  3.44E-24  1.26E-24
    13       5.14E-20  3.65E-20  2.34E-20  1.69E-20  1.24E-20  8.70E-21  7.01E-21  5.84E-21  4.43E-21  3.23E-21
             2.06E-21  9.12E-22  4.26E-22  1.81E-22  5.26E-23  1.97E-23  7.17E-24  1.85E-24  6.59E-25
    14       2.33E-20  1.65E-20  1.05E-20  7.57E-21  5.52E-21  3.75E-21  2.88E-21  2.20E-21  1.40E-21  8.67E-22
             4.67E-22  1.69E-22  7.02E-23  2.73E-23  7.35E-24  2.66E-24  9.51E-25  2.42E-25  8.59E-26
    16       6.31E-24  4.54E-24  3.03E-24  2.34E-24  1.96E-24  1.89E-24  2.19E-24  2.73E-24  3.44E-24  3.61E-24
             3.32E-24  2.46E-24  1.72E-24  1.08E-24  5.09E-25  2.60E-25  1.24E-25  4.22E-26  1.76E-26
    17       5.22E-22  3.76E-22  2.52E-22  1.96E-22  1.65E-22  1.63E-22  1.90E-22  2.35E-22  2.81E-22  2.71E-22
             2.22E-22  1.32E-22  7.56E-23  3.82E-23  1.33E-23  5.48E-24  2.14E-24  5.85E-25  2.14E-25
    18       1.24E-21  8.98E-22  6.03E-22  4.70E-22  3.99E-22  3.95E-22  4.52E-22  5.29E-22  5.52E-22  4.63E-22
             3.19E-22  1.49E-22  7.12E-23  3.06E-23  8.97E-24  3.36E-24  1.23E-24  3.17E-25  1.13E-25
    19       6.76E-22  4.88E-22  3.27E-22  2.54E-22  2.14E-22  2.05E-22  2.20E-22  2.32E-22  2.00E-22  1.42E-22
             8.31E-23  3.19E-23  1.35E-23  5.31E-24  1.44E-24  5.24E-25  1.88E-25  4.79E-26  1.70E-26

   INREP
   -----
     3       7.00E-17  4.95E-17  3.13E-17  2.21E-17  1.56E-17  9.79E-18  6.84E-18  4.72E-18  2.77E-18  1.76E-18
             1.04E-18  4.61E-19  2.25E-19  1.02E-19  3.23E-20  1.28E-20  4.88E-21  1.31E-21  4.77E-22
     4       2.05E-18  1.45E-18  9.18E-19  6.51E-19  4.63E-19  2.98E-19  2.15E-19  1.55E-19  9.85E-20  6.60E-20
             4.08E-20  1.87E-20  9.28E-21  4.23E-21  1.35E-21  5.34E-22  2.04E-22  5.49E-23  2.00E-23
     5       9.57E-20  6.79E-20  4.35E-20  3.14E-20  2.30E-20  1.61E-20  1.29E-20  1.07E-20  8.09E-21  6.00E-21
             3.97E-21  1.90E-21  9.60E-22  4.41E-22  1.41E-22  5.60E-23  2.14E-23  5.76E-24  2.10E-24
     6       2.45E-21  1.77E-21  1.18E-21  9.22E-22  7.80E-22  7.64E-22  8.65E-22  1.00E-21  1.04E-21  8.81E-22
             6.28E-22  3.16E-22  1.62E-22  7.51E-23  2.42E-23  9.61E-24  3.67E-24  9.90E-25  3.60E-25

                                                                                     --------------------------
                                                                                     PRTF=15  LVLPRT= (2P  1.5)
   ILREP
   -----
     4       9.14E-18  6.46E-18  4.09E-18  2.90E-18  2.06E-18  1.32E-18  9.48E-19  6.91E-19  4.68E-19  3.53E-19
             2.66E-19  1.72E-19  1.16E-19  7.16E-20  3.34E-20  1.71E-20  8.13E-21  2.77E-21  1.16E-21
     5       1.69E-17  1.20E-17  7.56E-18  5.35E-18  3.79E-18  2.42E-18  1.72E-18  1.24E-18  7.95E-19  5.56E-19
             3.70E-19  1.91E-19  1.04E-19  5.09E-20  1.74E-20  7.14E-21  2.78E-21  7.59E-22  2.77E-22
     6       2.34E-17  1.66E-17  1.05E-17  7.39E-18  5.21E-18  3.27E-18  2.28E-18  1.56E-18  8.99E-19  5.52E-19
             3.11E-19  1.25E-19  5.61E-20  2.33E-20  6.67E-21  2.48E-21  9.01E-22  2.32E-22  8.26E-23
     7       2.32E-19  1.64E-19  1.05E-19  7.46E-20  5.36E-20  3.56E-20  2.71E-20  2.15E-20  1.69E-20  1.44E-20
             1.19E-20  8.32E-21  5.75E-21  3.62E-21  1.70E-21  8.74E-22  4.16E-22  1.42E-22  5.93E-23
     8       4.91E-19  3.48E-19  2.21E-19  1.58E-19  1.13E-19  7.50E-20  5.66E-20  4.43E-20  3.31E-20  2.59E-20
             1.89E-20  1.06E-20  5.91E-21  2.96E-21  1.03E-21  4.23E-22  1.65E-22  4.52E-23  1.65E-23
     9       7.88E-19  5.58E-19  3.54E-19  2.52E-19  1.80E-19  1.18E-19  8.69E-20  6.48E-20  4.28E-20  2.91E-20
             1.78E-20  7.67E-21  3.56E-21  1.51E-21  4.37E-22  1.63E-22  5.95E-23  1.54E-23  5.47E-24
    10       1.63E-19  1.15E-19  7.30E-20  5.17E-20  3.66E-20  2.33E-20  1.64E-20  1.13E-20  6.38E-21  3.70E-21
             1.91E-21  6.72E-22  2.75E-22  1.06E-22  2.86E-23  1.03E-23  3.69E-24  9.40E-25  3.33E-25
    11       6.65E-21  4.74E-21  3.06E-21  2.24E-21  1.70E-21  1.30E-21  1.19E-21  1.21E-21  1.31E-21  1.32E-21
             1.21E-21  9.12E-22  6.45E-22  4.11E-22  1.95E-22  1.00E-22  4.78E-23  1.63E-23  6.82E-24
    12       1.43E-20  1.02E-20  6.61E-21  4.85E-21  3.69E-21  2.84E-21  2.61E-21  2.62E-21  2.68E-21  2.49E-21
             2.02E-21  1.22E-21  7.00E-22  3.56E-22  1.25E-22  5.16E-23  2.02E-23  5.53E-24  2.02E-24
    13       2.30E-20  1.64E-20  1.06E-20  7.79E-21  5.92E-21  4.52E-21  4.06E-21  3.87E-21  3.46E-21  2.77E-21
             1.88E-21  8.77E-22  4.20E-22  1.81E-22  5.32E-23  2.00E-23  7.30E-24  1.89E-24  6.72E-25
    14       7.07E-21  5.03E-21  3.25E-21  2.37E-21  1.79E-21  1.32E-21  1.13E-21  9.71E-22  7.16E-22  4.82E-22
             2.74E-22  1.04E-22  4.40E-23  1.73E-23  4.70E-24  1.70E-24  6.11E-25  1.56E-25  5.52E-26
    16       1.54E-23  1.17E-23  9.13E-24  9.18E-24  1.21E-23  2.63E-23  5.29E-23  9.78E-23  1.68E-22  2.00E-22
             2.00E-22  1.58E-22  1.14E-22  7.28E-23  3.47E-23  1.78E-23  8.52E-24  2.91E-24  1.22E-24
    17       2.26E-23  1.74E-23  1.43E-23  1.55E-23  2.27E-23  5.56E-23  1.17E-22  2.15E-22  3.49E-22  3.84E-22
             3.39E-22  2.15E-22  1.26E-22  6.49E-23  2.29E-23  9.50E-24  3.73E-24  1.02E-24  3.74E-25
    18       2.23E-23  1.76E-23  1.55E-23  1.86E-23  3.08E-23  8.35E-23  1.76E-22  3.08E-22  4.35E-22  4.14E-22
             3.08E-22  1.53E-22  7.49E-23  3.27E-23  9.69E-24  3.65E-24  1.34E-24  3.46E-25  1.23E-25
    19       6.35E-24  5.07E-24  4.64E-24  5.81E-24  1.00E-23  2.68E-23  5.26E-23  8.27E-23  9.64E-23  7.76E-23
             4.89E-23  1.99E-23  8.61E-24  3.43E-24  9.41E-25  3.42E-25  1.23E-25  3.14E-26  1.11E-26

   INREP
   -----
     3       4.95E-17  3.50E-17  2.21E-17  1.56E-17  1.11E-17  7.00E-18  4.95E-18  3.49E-18  2.16E-18  1.46E-18
             9.47E-19  4.88E-19  2.75E-19  1.45E-19  5.73E-20  2.66E-20  1.18E-20  3.75E-21  1.51E-21
     4       1.67E-18  1.19E-18  7.53E-19  5.36E-19  3.84E-19  2.52E-19  1.87E-19  1.42E-19  9.92E-20  7.31E-20
             5.05E-20  2.72E-20  1.55E-20  8.16E-21  3.18E-21  1.46E-21  6.42E-22  2.03E-22  8.13E-23
     5       5.11E-20  3.64E-20  2.35E-20  1.73E-20  1.31E-20  9.99E-21  8.99E-21  8.67E-21  8.18E-21  7.07E-21
             5.40E-21  3.11E-21  1.81E-21  9.62E-22  3.76E-22  1.73E-22  7.55E-23  2.38E-23  9.53E-24
     6       6.65E-23  5.17E-23  4.36E-23  4.91E-23  7.56E-23  1.92E-22  3.98E-22  7.04E-22  1.05E-21  1.08E-21
             8.98E-22  5.46E-22  3.23E-22  1.73E-22  6.79E-23  3.12E-23  1.36E-23  4.29E-24  1.72E-24



 --------------------------
 PRTI= 4  LVLPRT= (4P  1.5)

   INDX TE=  1.37E+04  2.74E+04  6.85E+04  1.37E+05  2.74E+05  6.85E+05  1.37E+06  2.74E+06  6.84E+06  1.37E+07
   ---- ---  2.74E+07  6.85E+07  1.37E+08  2.74E+08  6.85E+08  1.37E+09  2.74E+09  6.85E+09  1.37E+10
     2       1.50E-11  1.06E-11  6.73E-12  4.75E-12  3.36E-12  2.12E-12  1.50E-12  1.06E-12  6.65E-13  4.64E-13
             3.18E-13  1.85E-13  1.16E-13  6.87E-14  3.07E-14  1.54E-14  7.23E-15  2.43E-15  1.01E-15
     3       1.73E-12  1.22E-12  7.74E-13  5.47E-13  3.87E-13  2.44E-13  1.73E-13  1.22E-13  7.65E-14  5.34E-14
             3.67E-14  2.14E-14  1.34E-14  7.94E-15  3.56E-15  1.78E-15  8.37E-16  2.82E-16  1.17E-16
     4       1.68E-13  1.18E-13  7.49E-14  5.30E-14  3.74E-14  2.37E-14  1.67E-14  1.18E-14  7.45E-15  5.22E-15
             3.61E-15  2.12E-15  1.34E-15  7.98E-16  3.60E-16  1.81E-16  8.51E-17  2.87E-17  1.19E-17
     5       1.79E-11  1.26E-11  7.99E-12  5.64E-12  3.98E-12  2.50E-12  1.75E-12  1.21E-12  7.16E-13  4.62E-13
             2.82E-13  1.31E-13  6.66E-14  3.12E-14  1.02E-14  4.11E-15  1.58E-15  4.27E-16  1.55E-16
     7       7.56E-14  5.35E-14  3.38E-14  2.39E-14  1.68E-14  1.06E-14  7.38E-15  5.10E-15  3.03E-15  1.96E-15
             1.20E-15  5.58E-16  2.85E-16  1.34E-16  4.39E-17  1.76E-17  6.79E-18  1.84E-18  6.67E-19
     8       3.07E-11  2.17E-11  1.37E-11  9.69E-12  6.84E-12  4.29E-12  3.00E-12  2.07E-12  1.23E-12  7.99E-13
             4.89E-13  2.29E-13  1.17E-13  5.49E-14  1.81E-14  7.28E-15  2.81E-15  7.58E-16  2.76E-16
     9       3.47E-12  2.45E-12  1.55E-12  1.09E-12  7.71E-13  4.84E-13  3.39E-13  2.34E-13  1.39E-13  9.04E-14
             5.54E-14  2.60E-14  1.33E-14  6.25E-15  2.06E-15  8.29E-16  3.20E-16  8.64E-17  3.14E-17
    10       5.33E-12  3.77E-12  2.38E-12  1.68E-12  1.19E-12  7.45E-13  5.21E-13  3.60E-13  2.15E-13  1.39E-13
             8.54E-14  4.01E-14  2.05E-14  9.66E-15  3.19E-15  1.28E-15  4.95E-16  1.34E-16  4.87E-17
    11       6.82E-12  4.82E-12  3.05E-12  2.15E-12  1.52E-12  9.53E-13  6.67E-13  4.61E-13  2.75E-13  1.78E-13
             1.09E-13  5.14E-14  2.63E-14  1.24E-14  4.09E-15  1.65E-15  6.36E-16  1.72E-16  6.26E-17
    12       1.13E-12  8.02E-13  5.07E-13  3.58E-13  2.53E-13  1.59E-13  1.11E-13  7.68E-14  4.58E-14  2.97E-14
             1.83E-14  8.57E-15  4.39E-15  2.07E-15  6.84E-16  2.76E-16  1.06E-16  2.88E-17  1.05E-17
    13       1.31E-13  9.29E-14  5.87E-14  4.14E-14  2.92E-14  1.84E-14  1.28E-14  8.89E-15  5.30E-15  3.44E-15
             2.11E-15  9.93E-16  5.09E-16  2.40E-16  7.93E-17  3.20E-17  1.23E-17  3.34E-18  1.21E-18
    14       9.78E-14  6.91E-14  4.37E-14  3.08E-14  2.18E-14  1.37E-14  9.57E-15  6.63E-15  3.96E-15  2.58E-15
             1.59E-15  7.51E-16  3.87E-16  1.83E-16  6.06E-17  2.45E-17  9.44E-18  2.56E-18  9.30E-19
    15       4.63E-15  3.27E-15  2.07E-15  1.46E-15  1.03E-15  6.48E-16  4.53E-16  3.14E-16  1.88E-16  1.23E-16
             7.57E-17  3.59E-17  1.85E-17  8.76E-18  2.91E-18  1.18E-18  4.54E-19  1.23E-19  4.47E-20
    16       3.06E-15  2.16E-15  1.37E-15  9.68E-16  6.84E-16  4.33E-16  3.07E-16  2.18E-16  1.39E-16  9.83E-17
             6.92E-17  4.19E-17  2.71E-17  1.64E-17  7.55E-18  3.84E-18  1.82E-18  6.19E-19  2.57E-19
    18       4.03E-14  2.85E-14  1.80E-14  1.28E-14  9.02E-15  5.72E-15  4.05E-15  2.88E-15  1.84E-15  1.31E-15
             9.29E-16  5.68E-16  3.71E-16  2.26E-16  1.04E-16  5.33E-17  2.53E-17  8.63E-18  3.59E-18
    19       3.76E-15  2.66E-15  1.68E-15  1.19E-15  8.42E-16  5.34E-16  3.78E-16  2.69E-16  1.72E-16  1.23E-16
             8.70E-17  5.33E-17  3.48E-17  2.12E-17  9.83E-18  5.01E-18  2.38E-18  8.12E-19  3.38E-19
    27       1.43E-14  1.01E-14  6.39E-15  4.52E-15  3.19E-15  2.01E-15  1.42E-15  9.96E-16  6.17E-16  4.24E-16
             2.85E-16  1.61E-16  9.87E-17  5.71E-17  2.51E-17  1.24E-17  5.80E-18  1.94E-18  8.04E-19
    35       4.18E-15  2.95E-15  1.87E-15  1.32E-15  9.29E-16  5.82E-16  4.06E-16  2.79E-16  1.64E-16  1.05E-16
             6.34E-17  2.90E-17  1.46E-17  6.78E-18  2.21E-18  8.84E-19  3.39E-19  9.14E-20  3.32E-20
    36       8.56E-16  6.05E-16  3.82E-16  2.70E-16  1.90E-16  1.19E-16  8.32E-17  5.73E-17  3.37E-17  2.16E-17
             1.30E-17  5.95E-18  3.00E-18  1.39E-18  4.53E-19  1.81E-19  6.96E-20  1.88E-20  6.81E-21
    41       1.92E-13  1.35E-13  8.56E-14  6.04E-14  4.26E-14  2.67E-14  1.87E-14  1.29E-14  7.61E-15  4.88E-15
             2.96E-15  1.36E-15  6.88E-16  3.21E-16  1.05E-16  4.19E-17  1.61E-17  4.34E-18  1.58E-18
    42       6.50E-12  4.60E-12  2.91E-12  2.06E-12  1.45E-12  9.18E-13  6.48E-13  4.57E-13  2.86E-13  1.98E-13
             1.35E-13  7.74E-14  4.80E-14  2.81E-14  1.24E-14  6.19E-15  2.89E-15  9.71E-16  4.03E-16
    43       7.33E-15  5.18E-15  3.27E-15  2.31E-15  1.63E-15  1.02E-15  7.14E-16  4.92E-16  2.91E-16  1.87E-16
             1.13E-16  5.23E-17  2.64E-17  1.23E-17  4.02E-18  1.61E-18  6.19E-19  1.67E-19  6.06E-20
    45       3.83E-12  2.71E-12  1.71E-12  1.21E-12  8.55E-13  5.40E-13  3.82E-13  2.69E-13  1.69E-13  1.17E-13
             8.00E-14  4.60E-14  2.86E-14  1.68E-14  7.43E-15  3.70E-15  1.73E-15  5.82E-16  2.41E-16
    48       1.68E-14  1.18E-14  7.47E-15  5.26E-15  3.69E-15  2.28E-15  1.55E-15  1.02E-15  5.46E-16  3.12E-16
             1.63E-16  6.03E-17  2.58E-17  1.04E-17  2.89E-18  1.06E-18  3.83E-19  9.83E-20  3.49E-20
    49       8.33E-14  5.89E-14  3.72E-14  2.63E-14  1.86E-14  1.18E-14  8.32E-15  5.88E-15  3.69E-15  2.58E-15
             1.77E-15  1.02E-15  6.37E-16  3.74E-16  1.66E-16  8.29E-17  3.88E-17  1.30E-17  5.41E-18
    50       1.73E-14  1.22E-14  7.71E-15  5.43E-15  3.81E-15  2.35E-15  1.60E-15  1.06E-15  5.64E-16  3.23E-16
             1.69E-16  6.24E-17  2.67E-17  1.07E-17  2.99E-18  1.10E-18  3.97E-19  1.02E-19  3.61E-20
    52       4.36E-12  3.08E-12  1.95E-12  1.38E-12  9.71E-13  6.10E-13  4.26E-13  2.94E-13  1.75E-13  1.13E-13
             6.87E-14  3.19E-14  1.62E-14  7.56E-15  2.48E-15  9.94E-16  3.82E-16  1.03E-16  3.75E-17
    57       6.20E-12  4.38E-12  2.77E-12  1.96E-12  1.38E-12  8.67E-13  6.06E-13  4.19E-13  2.49E-13  1.61E-13
             9.80E-14  4.55E-14  2.31E-14  1.08E-14  3.54E-15  1.42E-15  5.47E-16  1.48E-16  5.36E-17
    58       1.47E-13  1.04E-13  6.55E-14  4.61E-14  3.23E-14  2.00E-14  1.36E-14  8.99E-15  4.81E-15  2.75E-15
             1.44E-15  5.33E-16  2.29E-16  9.18E-17  2.56E-17  9.40E-18  3.40E-18  8.71E-19  3.10E-19
    61       9.09E-15  6.43E-15  4.05E-15  2.85E-15  2.00E-15  1.24E-15  8.43E-16  5.57E-16  2.98E-16  1.71E-16
             8.96E-17  3.32E-17  1.43E-17  5.73E-18  1.60E-18  5.87E-19  2.12E-19  5.44E-20  1.93E-20
    62       7.78E-15  5.50E-15  3.48E-15  2.46E-15  1.74E-15  1.10E-15  7.78E-16  5.51E-16  3.47E-16  2.43E-16
             1.67E-16  9.73E-17  6.10E-17  3.59E-17  1.60E-17  8.00E-18  3.75E-18  1.26E-18  5.23E-19
    64       1.15E-12  8.13E-13  5.13E-13  3.63E-13  2.56E-13  1.61E-13  1.12E-13  7.78E-14  4.63E-14  3.00E-14
             1.83E-14  8.54E-15  4.35E-15  2.04E-15  6.68E-16  2.69E-16  1.03E-16  2.79E-17  1.01E-17
    65       7.87E-15  5.57E-15  3.52E-15  2.49E-15  1.76E-15  1.11E-15  7.88E-16  5.57E-16  3.52E-16  2.46E-16
             1.70E-16  9.89E-17  6.20E-17  3.65E-17  1.63E-17  8.14E-18  3.81E-18  1.28E-18  5.33E-19
    67       3.41E-14  2.41E-14  1.52E-14  1.08E-14  7.63E-15  4.83E-15  3.41E-15  2.42E-15  1.53E-15  1.07E-15
             7.37E-16  4.29E-16  2.70E-16  1.59E-16  7.08E-17  3.54E-17  1.66E-17  5.58E-18  2.32E-18
    68       8.49E-12  6.01E-12  3.79E-12  2.68E-12  1.89E-12  1.19E-12  8.31E-13  5.75E-13  3.43E-13  2.22E-13
             1.36E-13  6.34E-14  3.23E-14  1.51E-14  4.97E-15  2.00E-15  7.68E-16  2.07E-16  7.53E-17
    69       3.92E-12  2.77E-12  1.75E-12  1.24E-12  8.72E-13  5.48E-13  3.84E-13  2.66E-13  1.58E-13  1.03E-13
             6.29E-14  2.93E-14  1.50E-14  7.02E-15  2.30E-15  9.26E-16  3.56E-16  9.62E-17  3.50E-17
    70       8.97E-13  6.34E-13  4.01E-13  2.83E-13  2.00E-13  1.25E-13  8.78E-14  6.08E-14  3.63E-14  2.35E-14
             1.44E-14  6.73E-15  3.43E-15  1.61E-15  5.29E-16  2.13E-16  8.18E-17  2.21E-17  8.03E-18
    71       6.50E-12  4.59E-12  2.90E-12  2.05E-12  1.45E-12  9.09E-13  6.36E-13  4.41E-13  2.63E-13  1.71E-13
             1.05E-13  4.89E-14  2.49E-14  1.17E-14  3.85E-15  1.55E-15  5.95E-16  1.61E-16  5.84E-17
    72       1.20E-12  8.51E-13  5.38E-13  3.80E-13  2.68E-13  1.68E-13  1.18E-13  8.17E-14  4.88E-14  3.17E-14
             1.94E-14  9.09E-15  4.64E-15  2.18E-15  7.16E-16  2.88E-16  1.11E-16  3.00E-17  1.09E-17
    74       1.33E-13  9.38E-14  5.92E-14  4.18E-14  2.95E-14  1.86E-14  1.30E-14  9.02E-15  5.39E-15  3.51E-15
             2.16E-15  1.01E-15  5.17E-16  2.43E-16  7.99E-17  3.22E-17  1.24E-17  3.35E-18  1.22E-18
    75       3.61E-15  2.55E-15  1.61E-15  1.14E-15  8.05E-16  5.06E-16  3.54E-16  2.46E-16  1.47E-16  9.56E-17
